beta,SE,zval
0.13586470800419648,0.041455072862591036,3.277396434799189
0.13216668147287985,0.04114327267839514,3.212352174946994
0.15110209352923074,0.04079653675403174,3.7037970757235414
0.13867153208441674,0.042299986559257596,3.2782878521758696
0.1184081666870633,0.040819754250868076,2.900756480780264
0.14312130576930987,0.041478202629252676,3.4505185060350945
0.17296991967579692,0.04202757376679325,4.1156294349892635
0.11293427356125267,0.040996637394889464,2.75472040483327
0.1758274183331629,0.04160247117423979,4.226369573017938
0.12245487294527793,0.042180618622760825,2.9031075632257513
0.12904752616211307,0.04108109154921931,3.141287665336279
0.15818989358684152,0.04111587553293786,3.8474163941885626
0.13806883920079682,0.044346523565408726,3.1134084049937476
0.13418722813219167,0.040867151443410625,3.283498442948802
0.13246010903500152,0.04058517361562695,3.263756126547626
0.1335932998018998,0.040494232963411446,3.2990697693325366
0.1528084970061389,0.04241010184900616,3.6031155395520424
0.14935550103398398,0.04210151788174855,3.54750870155043
0.1863448567413286,0.04049033869628555,4.60220543322902
0.20818573237820504,0.039464555721723485,5.275258483743883
0.165322507626871,0.04027282058853979,4.10506404098043
0.16567436164164562,0.04077064458058735,4.063569839181063
0.1869340978132395,0.04095140129819833,4.564779028000287
0.13489683493947327,0.041156042235650156,3.277692110603945
0.08632805959930999,0.04354844184532586,1.9823455430604746
0.14291313644315773,0.04091833412860321,3.492643077648093
0.2026466049829842,0.04106604633175735,4.934650960695789
0.17639769892216167,0.04104005063451195,4.298184241854296
0.13852353958825486,0.041135490805879936,3.367494513240479
0.10877320489629774,0.04087088134594201,2.661386329685734
0.14151811373727394,0.04208141989404119,3.3629595696535226
0.1658240509194055,0.04104016627102839,4.0405306797323135
0.2240673406131709,0.042145964518495435,5.3164601444781425
0.14163879572674123,0.041848627100158894,3.38455059440178
0.11769985611445265,0.04239479579016559,2.776280765615947
0.16222722566596087,0.04224778367039782,3.839899080425141
0.10988953500555824,0.03970601669246573,2.76757892529698
0.09198868512999134,0.04163958073298269,2.209164537939911
0.179260439177558,0.040913684325456716,4.381429884231207
0.16231388682723574,0.04301749757200535,3.77320616001767
0.1861370365270041,0.043448662873014555,4.2840682363694
0.1049003335823126,0.04325503200800545,2.4251590788997244
0.18782896327518678,0.042865886973630314,4.38178179751029
0.11814313255696804,0.04226704164008238,2.795159726649319
0.16395770573851298,0.04090668695024571,4.008090558346431
0.13657843013119975,0.04181891945545624,3.265948329360288
0.1563629550220027,0.04005152885575855,3.9040446017710773
0.10597506635463413,0.04005958428727744,2.6454359984032796
0.22441659497968008,0.04133828430802511,5.4287834808885265
0.13759701535780974,0.042799489124073435,3.2149219108415834
0.15194907586041784,0.04227290278752157,3.594479343521006
0.13954974194639513,0.041136363006677584,3.3923694694093958
0.10783598807407888,0.04107768417083455,2.62517204294207
0.17869552524872337,0.04094228191727391,4.36457170633008
0.13424623389738796,0.04383020752779883,3.0628701406956322
0.1144261900832655,0.04101004623658152,2.790199002048327
0.1614596771395161,0.041313041546022146,3.908201165959962
0.1261270544946386,0.04124321030779743,3.0581289272429175
0.1298803186792445,0.042375971708740676,3.06495198675184
0.2729395996774635,0.04078899128761459,6.691501580730203
0.19719536528432885,0.04169781566757109,4.729153365165124
0.2083244660474448,0.0450910891859379,4.6200805926065955
0.21957815379751797,0.042030114314740415,5.2243054147609005
0.1821366638694864,0.0417690403742322,4.3605661570776375
0.06799403765981092,0.04070595270682566,1.6703708705584366
0.17274600183773897,0.04097481740775924,4.215906568140722
0.20550243421017805,0.03994373062315733,5.144798219999968
0.19038195974970318,0.042602376361833595,4.468810803715203
0.16454329028746684,0.04310232624608209,3.8175037084552597
0.18769488616781882,0.04324940379017822,4.339825979530466
0.13866489499731605,0.03999780913919363,3.4668122575103517
0.15184302104651867,0.03978892322481182,3.8162133764864357
0.2192173758722375,0.04201657023593231,5.217402911310551
0.1856448906958923,0.04027109694289765,4.609879163687228
0.14259129148425648,0.04032900756759979,3.535700481725068
0.21092124794047945,0.040262772291637224,5.238617112917702
0.1058581985414229,0.04238787277061557,2.497369922625763
0.14774136461551865,0.04187517932061627,3.5281368823364447
0.1045246741705142,0.0414297431794278,2.5229380186555583
0.16550760959535935,0.04158737028916557,3.979756556967915
0.10904871489809362,0.044031836172033115,2.4765879504102095
0.15932102028205258,0.04161653172676638,3.8283108580041176
0.13901662517506236,0.04072340396042888,3.4136789083286225
0.18159586383862142,0.042777639252486614,4.245111862456633
0.15261259397643107,0.04078468761222323,3.741909106365028
0.2042942258680471,0.03967776616587775,5.148833858588967
0.17735593597413438,0.04252098853235329,4.171020996823442
0.1553477349602722,0.0422093785993904,3.6804080068242415
0.16114106685255847,0.04045780146503456,3.9829417570261145
0.17885649855714797,0.04158065734182747,4.301435090041971
0.1737889514062449,0.0407138396411294,4.268547327839895
0.19423356794248653,0.0405027521700599,4.795564684763971
0.10908701230009701,0.04114828408245378,2.6510707489407386
0.16129754947885822,0.04142757608929499,3.893482667950201
0.17672637526037369,0.0391710057457859,4.511662948031052
0.1563380250857505,0.04023998128437053,3.885141595393167
0.129522884177385,0.043096343666600534,3.005426288118373
0.18120190777881806,0.04119051291273684,4.399117538611353
0.0963345264331496,0.04041624860237496,2.3835593298356925
0.13959308544684265,0.04008152783230465,3.482728653230986
0.07971497472787772,0.043205136453637424,1.8450346711303247
